ID,PA,PB,PC,PD,PE,PF,PG
PR45330,1511634,720087,454080,309988,173652,141916,106711
PR45331,1511946,720253,454185,310054,173699,141947,106734
PR45332,1512278,720426,454299,310128,173739,141982,106761
PR45333,1512645,720575,454423,310204,173787,142019,106787
PR45334,1512992,720740,454520,310265,173822,142050,106811
PR45335,1513374,720918,454641,310338,173873,142089,106840
PR45336,1513723,721119,454764,310408,173921,142125,106869
PR45337,1514038,721307,454866,310469,173960,142154,106892
PR45338,1514404,721498,454988,310544,174012,142191,106922
PR45339,1514735,721650,455105,310616,174064,142228,106951
PR45340,1515093,721813,455225,310694,174108,142265,106977
PR45341,1515450,721977,455343,310771,174150,142301,107003
PR45342,1515808,722132,455456,310844,174187,142336,107028
PR45343,1516164,722286,455566,310917,174224,142371,107052
PR45344,1516519,722431,455666,310984,174260,142403,107073
PR45345,1516830,722525,455741,311040,174287,142427,107088
PR45346,1517153,722646,455826,311103,174312,142453,107107
PR45347,1517401,722720,455882,311146,174332,142471,107118
PR45348,1517493,722746,455906,311170,174341,142483,107124
PR45349,1517731,722821,455959,311213,174361,142502,107135
PR45350,1517869,722852,455982,311242,174371,142514,107141
PR45351,1518027,722886,456010,311274,174381,142527,107148
PR45352,1518156,722906,456026,311299,174390,142537,107153
PR45353,1518316,722941,456053,311332,174401,142551,107159
PR45354,1518506,722980,456090,311368,174412,142564,107167
PR45355,1518665,723008,456109,311398,174421,142576,107172
PR45356,1519034,723131,456192,311462,174447,142603,107192
PR45357,1519414,723258,456297,311529,174482,142637,107216
PR45358,1519785,723397,456407,311603,174525,142671,107242
PR45359,1520145,723513,456498,311671,174560,142701,107266
PR45360,1520493,723598,456560,311721,174579,142724,107283
PR45361,1520769,723638,456583,311739,174579,142736,107290
PR45362,1521086,723801,456693,311809,174627,142769,107315
PR45363,1521352,723929,456777,311870,174652,142796,107335
PR45364,1521685,724103,456892,311945,174692,142831,107361
PR45365,1521948,724229,456977,312005,174717,142858,107380
PR45366,1522209,724364,457062,312055,174749,142883,107400
PR45367,1522502,724505,457162,312120,174783,142914,107422
PR45368,1522825,724675,457276,312195,174828,142947,107448
PR45369,1523152,724841,457386,312266,174869,142981,107473
PR45370,1523425,724987,457475,312329,174898,143010,107494
PR45371,1523688,725124,457558,312380,174928,143035,107514
PR45372,1524009,725291,457675,312456,174974,143069,107541
PR45373,1524335,725456,457786,312528,175011,143103,107566
PR45374,1524659,725619,457895,312598,175052,143136,107590
PR45375,1524975,725776,458001,312667,175093,143168,107613
PR45376,1525291,725929,458099,312731,175130,143199,107634
PR45377,1525504,726032,458157,312781,175153,143222,107649
PR45378,1525784,726179,458246,312846,175182,143252,107671
PR45379,1526025,726311,458322,312905,175206,143279,107691
PR45380,1526293,726452,458414,312967,175232,143309,107712
PR45381,1526557,726597,458499,313028,175259,143338,107732
PR45382,1526884,726767,458615,313103,175303,143373,107758
PR45383,1527204,726929,458729,313176,175344,143406,107784
PR45384,1527518,727088,458840,313248,175386,143439,107808
PR45385,1527836,727243,458946,313317,175425,143471,107831
PR45386,1528152,727393,459051,313384,175461,143503,107855
PR45387,1528460,727550,459151,313450,175496,143535,107877
PR45388,1528714,727692,459233,313509,175523,143563,107896
PR45389,1528969,727822,459314,313570,175548,143590,107916
PR45390,1529224,727952,459392,313630,175572,143617,107935
PR45391,1529416,728044,459440,313678,175588,143636,107949
PR45392,1529610,728134,459489,313726,175604,143656,107963
PR45393,1529898,728252,459580,313784,175633,143683,107981
PR45394,1530190,728385,459669,313847,175659,143710,108001
PR45395,1530484,728518,459757,313907,175684,143738,108021
PR45396,1530810,728646,459846,313972,175712,143765,108040
PR45397,1531106,728794,459926,314023,175735,143787,108058
PR45398,1531450,728933,460015,314088,175769,143817,108077
PR45399,1531629,728979,460048,314121,175783,143832,108085
PR45400,1531841,729031,460091,314158,175797,143846,108093
PR45401,1532037,729143,460150,314196,175809,143861,108105
PR45402,1532235,729186,460194,314234,175819,143875,108114
PR45403,1532337,729239,460234,314264,175834,143887,108128
PR45404,1532431,729287,460270,314287,175849,143897,108141
PR45405,1532525,729335,460307,314311,175864,143907,108153
PR45406,1532605,729377,460334,314328,175877,143915,108162
PR45407,1532687,729419,460363,314345,175892,143923,108171
PR45408,1532761,729459,460387,314361,175905,143931,108179
PR45409,1532835,729497,460409,314377,175917,143938,108186
PR45410,1533176,729644,460506,314446,175949,143968,108208
PR45411,1533531,729818,460619,314523,175989,144004,108235
PR45412,1533887,729992,460719,314584,176024,144035,108258
PR45413,1534273,730182,460831,314657,176068,144070,108287
PR45414,1534706,730364,460963,314741,176120,144109,108317
PR45415,1535115,730563,461089,314823,176170,144147,108347
PR45416,1535516,730773,461228,314908,176222,144188,108378
PR45417,1535870,730954,461363,314985,176272,144228,108406
PR45418,1536220,731160,461484,315058,176318,144265,108436
PR45419,1536575,731357,461610,315133,176369,144303,108466
PR45420,1536887,731548,461714,315197,176411,144335,108491
PR45421,1537238,731735,461847,315272,176460,144374,108519
PR45422,1537578,731920,461972,315344,176511,144411,108548
PR45423,1537928,732083,462096,315421,176557,144448,108573
PR45424,1538282,732247,462212,315498,176596,144484,108599
PR45425,1538625,732296,462243,315529,176601,144500,108610
PR45426,1538969,732362,462290,315566,176612,144519,108623
PR45427,1539286,732476,462367,315625,176638,144545,108642
PR45428,1539620,732564,462414,315676,176637,144552,108651
PR45429,1539715,732517,462406,315679,176634,144546,108644
PR45430,1539976,732562,462425,315703,176634,144559,108649
PR45431,1540102,732544,462419,315707,176635,144557,108643
PR45432,1540223,732522,462412,315710,176635,144554,108638
PR45433,1540350,732480,462406,315714,176629,144548,108629
PR45434,1540434,732426,462393,315715,176628,144540,108620
PR45435,1540712,732492,462429,315755,176620,144538,108626
PR45436,1540742,732423,462408,315755,176620,144528,108615
PR45437,1540836,732373,462398,315757,176618,144521,108606
PR45438,1541114,732441,462433,315797,176610,144519,108612
PR45439,1541145,732373,462414,315798,176610,144509,108601
PR45440,1541223,732321,462401,315798,176609,144501,108592
PR45441,1541318,732270,462392,315800,176606,144495,108583
PR45442,1541358,732203,462372,315800,176607,144484,108573
PR45443,1541761,732382,462495,315875,176654,144524,108602
PR45444,1542175,732592,462611,315954,176701,144560,108631
PR45445,1542533,732803,462733,316029,176749,144597,108660
PR45446,1542861,732976,462848,316099,176798,144634,108689
PR45447,1543148,733162,462946,316162,176839,144666,108715
PR45448,1543478,733349,463058,316230,176886,144701,108742
PR45449,1543840,733540,463190,316307,176938,144740,108771
PR45450,1544204,733726,463307,316381,176989,144777,108800
PR45451,1544569,733897,463435,316459,177042,144815,108828
PR45452,1544890,734045,463554,316530,177094,144852,108857
PR45453,1545244,734223,463670,316605,177143,144889,108885
PR45454,1545601,734384,463790,316680,177185,144925,108910
PR45455,1545952,734545,463910,316758,177230,144961,108936
PR45456,1546309,734714,464025,316835,177271,144998,108962
PR45457,1546664,734867,464148,316909,177313,145034,108986
PR45458,1547021,735032,464263,316986,177355,145071,109013
PR45459,1547379,735184,464381,317059,177395,145106,109037
PR45460,1547735,735335,464503,317133,177435,145141,109061
PR45461,1548009,735415,464564,317181,177458,145161,109073
PR45462,1548277,735554,464638,317228,177477,145181,109089
PR45463,1548393,735577,464657,317253,177485,145193,109094
PR45464,1548533,735610,464686,317282,177494,145206,109100
PR45465,1548778,735684,464740,317325,177515,145224,109111
PR45466,1549117,735807,464824,317387,177545,145251,109129
PR45467,1549413,735903,464900,317441,177569,145274,109144
PR45468,1549582,735948,464940,317475,177578,145288,109152
PR45469,1549696,735977,464963,317501,177585,145301,109158
PR45470,1549896,736032,465005,317539,177599,145316,109167
PR45471,1550205,736189,465086,317593,177624,145340,109184
PR45472,1550543,736316,465185,317656,177659,145371,109205
PR45473,1550785,736381,465229,317697,177676,145387,109214
PR45474,1550958,736418,465264,317730,177686,145401,109221
PR45475,1551132,736454,465295,317764,177697,145414,109227
PR45476,1551296,736536,465347,317797,177702,145426,109238
PR45477,1551658,736655,465442,317864,177739,145457,109261
PR45478,1551999,736751,465512,317921,177768,145483,109282
PR45479,1552349,736839,465570,317971,177784,145505,109299
PR45480,1552691,736904,465608,318007,177791,145523,109310
PR45481,1553017,736939,465636,318025,177795,145537,109318
PR45482,1553349,736974,465668,318045,177797,145550,109326
PR45483,1553674,737081,465740,318103,177812,145574,109344
PR45484,1554022,737136,465769,318138,177817,145590,109354
PR45485,1554298,737181,465802,318158,177819,145604,109363
PR45486,1554534,737217,465821,318178,177819,145615,109367
PR45487,1554748,737240,465830,318193,177819,145620,109367
PR45488,1554969,737254,465837,318209,177820,145622,109366
PR45489,1555125,737252,465835,318216,177820,145623,109362
PR45490,1555286,737253,465834,318223,177821,145624,109359
PR45491,1555548,737292,465853,318247,177821,145635,109363
PR45492,1555680,737288,465850,318251,177821,145635,109359
PR45493,1555817,737276,465848,318257,177821,145634,109355
PR45494,1555880,737217,465832,318257,177821,145626,109345
PR45495,1555999,737175,465822,318261,177816,145619,109336
PR45496,1556075,737117,465806,318261,177816,145610,109326
PR45497,1556124,737052,465785,318261,177816,145598,109315
PR45498,1556371,737085,465812,318283,177816,145609,109322
PR45499,1556604,737140,465855,318311,177827,145627,109334
PR45500,1556876,737196,465903,318342,177839,145647,109347
PR45501,1557111,737268,465958,318373,177859,145669,109363
PR45502,1557485,737399,466059,318433,177888,145700,109385
PR45503,1557906,737555,466181,318509,177937,145736,109411
PR45504,1558314,737727,466306,318589,177989,145775,109438
PR45505,1558697,737903,466423,318666,178039,145812,109460
PR45506,1559091,738123,466528,318736,178078,145841,109482
PR45507,1559490,738303,466652,318807,178126,145878,109509
PR45508,1559817,738484,466760,318875,178171,145913,109535
PR45509,1560148,738589,466825,318932,178196,145935,109549
PR45510,1560432,738654,466873,318977,178213,145951,109559
PR45511,1560738,738781,466945,319027,178230,145972,109574
PR45512,1561083,738895,467014,319083,178258,145997,109590
PR45513,1561437,739006,467082,319141,178281,146021,109607
PR45514,1561768,739129,467158,319195,178304,146045,109624
PR45515,1562053,739208,467202,319236,178322,146064,109635
PR45516,1562419,739319,467271,319295,178346,146090,109652
PR45517,1562788,739440,467373,319361,178379,146121,109675
PR45518,1563123,739533,467429,319411,178403,146144,109690
PR45519,1563488,739666,467534,319485,178445,146177,109716
PR45520,1563865,739797,467637,319556,178477,146210,109740
PR45521,1564245,739914,467734,319619,178511,146242,109763
PR45522,1564585,739970,467771,319650,178517,146258,109774
PR45523,1564922,740030,467811,319687,178524,146276,109786
PR45524,1565252,740089,467850,319723,178531,146291,109799
PR45525,1565591,740136,467883,319752,178535,146306,109809
PR45526,1565927,740204,467928,319793,178544,146324,109824
PR45527,1566253,740250,467959,319822,178550,146339,109834
PR45528,1566551,740349,468027,319879,178572,146358,109852
PR45529,1566815,740369,468049,319886,178572,146367,109857
PR45530,1567102,740411,468074,319907,178573,146380,109865
PR45531,1567421,740518,468137,319966,178582,146399,109880
PR45532,1567743,740551,468169,319982,178584,146412,109888
PR45533,1568063,740582,468195,319999,178586,146423,109895
PR45534,1568394,740627,468229,320024,178596,146440,109905
PR45535,1568738,740686,468271,320059,178605,146459,109917
PR45536,1568902,740696,468278,320067,178605,146466,109918
PR45537,1569236,740741,468315,320093,178609,146480,109928
PR45538,1569567,740790,468360,320117,178615,146496,109937
PR45539,1569911,740849,468405,320149,178625,146515,109949
PR45540,1570185,740891,468426,320176,178628,146527,109954
PR45541,1570460,740941,468449,320204,178629,146541,109960
PR45542,1570596,740938,468447,320208,178629,146542,109957
PR45543,1570927,741038,468499,320263,178630,146553,109968
PR45544,1571122,741066,468514,320278,178631,146563,109971
PR45545,1571331,741082,468521,320294,178631,146566,109969
PR45546,1571442,741063,468516,320297,178631,146565,109964
PR45547,1571764,741127,468547,320334,178643,146580,109972
PR45548,1571848,741074,468535,320335,178641,146572,109963
PR45549,1572027,741091,468539,320346,178641,146576,109962
PR45550,1572139,741039,468526,320348,178638,146567,109952
PR45551,1572178,740970,468505,320348,178638,146556,109941
PR45552,1572311,740971,468508,320354,178638,146556,109939
PR45553,1572537,741007,468536,320374,178638,146568,109945
PR45554,1572912,741099,468617,320429,178668,146596,109965
PR45555,1573246,741176,468697,320470,178689,146617,109981
PR45556,1573641,741287,468795,320529,178724,146646,110002
PR45557,1574009,741454,468917,320601,178773,146682,110029
PR45558,1574427,741648,469044,320680,178826,146721,110057
PR45559,1574812,741799,469149,320743,178868,146755,110081
PR45560,1575202,741938,469250,320813,178912,146787,110106
PR45561,1575600,742062,469346,320874,178952,146818,110127
PR45562,1575994,742198,469457,320944,178995,146851,110152
PR45563,1576370,742301,469530,320990,179027,146877,110169
PR45564,1576744,742427,469620,321055,179068,146909,110192
PR45565,1577090,742519,469707,321101,179097,146934,110209
PR45566,1577411,742595,469782,321139,179120,146957,110224
PR45567,1577627,742654,469820,321166,179130,146974,110234
PR45568,1577875,742720,469876,321200,179140,146994,110247
PR45569,1578175,742790,469937,321238,179154,147015,110261
PR45570,1578476,742863,470000,321278,179170,147036,110276
PR45571,1578638,742853,470010,321294,179166,147037,110272
PR45572,1578688,742805,470000,321294,179166,147032,110266
PR45573,1578776,742769,469998,321298,179162,147029,110260
PR45574,1578999,742799,470015,321316,179163,147037,110263
PR45575,1579304,742859,470044,321350,179170,147053,110271
PR45576,1579391,742814,470037,321352,179167,147048,110264
PR45577,1579500,742773,470032,321356,179163,147042,110257
PR45578,1579645,742752,470029,321364,179161,147040,110251
PR45579,1579791,742753,470030,321371,179161,147042,110248
PR45580,1579983,742766,470038,321385,179161,147045,110247
PR45581,1580310,742822,470077,321412,179167,147062,110258
PR45582,1580499,742828,470081,321423,179168,147063,110255
PR45583,1580843,742898,470112,321462,179176,147082,110266
PR45584,1580911,742843,470097,321462,179176,147074,110256
PR45585,1581300,743021,470220,321538,179227,147111,110283
PR45586,1581620,743111,470296,321584,179252,147137,110301
PR45587,1581982,743203,470368,321636,179274,147163,110318
PR45588,1582306,743338,470448,321694,179298,147190,110336
PR45589,1582474,743370,470461,321710,179298,147198,110339
PR45590,1582707,743420,470491,321737,179303,147212,110346
PR45591,1582984,743477,470527,321770,179314,147226,110353
PR45592,1583258,743551,470572,321805,179323,147245,110365
